"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.185892314E0	4.737788737E-1	1.712064624E0	1.065105152E1	1.079817254E1
3.187978750E0	4.731806815E-1	1.816750646E0	1.065942669E1	1.082348651E1
3.190067771E0	4.773681164E-1	1.898106575E0	1.065404320E1	1.083232779E1
3.192156455E0	4.283152521E-1	1.945364833E0	1.055354404E1	1.073988781E1
3.194247752E0	3.607180119E-1	2.050050735E0	1.047697353E1	1.068175079E1
3.196341726E0	3.499503136E-1	2.116451740E0	1.040937710E1	1.062812141E1
3.198425030E0	3.008974493E-1	2.221137524E0	1.033699417E1	1.057721323E1
3.200515322E0	2.189432681E-1	2.354537487E0	1.028853893E1	1.055679006E1
3.202604128E0	1.411765367E-1	2.420938253E0	1.024546814E1	1.052855594E1
3.204692851E0	5.982056633E-2	2.468196630E0	1.023111153E1	1.052479055E1
3.206782014E0	-2.691925503E-2	2.486740828E0	1.021256733E1	1.051100072E1
3.208870861E0	-5.563312769E-2	2.495713949E0	1.019342422E1	1.049464533E1
3.210960675E0	-5.084748194E-2	2.452643156E0	1.013180923E1	1.042456725E1
3.213046673E0	-1.136590764E-1	2.490330219E0	1.006959629E1	1.037359303E1
3.215126466E0	-1.429711580E-1	2.475374937E0	1.002233791E1	1.032449413E1
3.217229198E0	-1.525424421E-1	2.437089920E0	9.932008743E0	1.022777953E1
3.219316774E0	-1.722832322E-1	2.412563324E0	9.856036186E0	1.014847735E1
3.221394635E0	-1.627119333E-1	2.359921217E0	9.780064583E0	1.006207566E1
3.223480857E0	-1.722832322E-1	2.297708035E0	9.732806206E0	1.000183285E1
3.225569083E0	-1.962114573E-1	2.258824587E0	9.666405678E0	9.928755520E0
3.227662549E0	-2.147558331E-1	2.210968018E0	9.643074989E0	9.895625038E0
3.229751660E0	-2.291127741E-1	2.148754835E0	9.586245537E0	9.826787038E0
3.231841087E0	-2.338984162E-1	2.086541414E0	9.567701340E0	9.795369951E0
3.233930981E0	-2.291127741E-1	2.048256159E0	9.558130264E0	9.777816735E0
3.236021120E0	-2.285145670E-1	1.986042738E0	9.530014038E0	9.737440743E0
3.238108665E0	-1.998006850E-1	1.938186288E0	9.544969559E0	9.741813500E0
3.240198987E0	-1.609173268E-1	1.871785522E0	9.521040916E0	9.704622381E0
3.242286776E0	-1.363908947E-1	1.823929071E0	9.550353050E0	9.723917067E0
3.244376375E0	-1.124626622E-1	1.786242127E0	9.555138588E0	9.721315869E0
3.246464968E0	-8.315058798E-2	1.762313843E0	9.588638306E0	9.749597359E0
3.248554141E0	-5.922235921E-2	1.724028707E0	9.583852768E0	9.737865071E0
3.250645256E0	-3.469592705E-2	1.686341763E0	9.650852203E0	9.797137368E0
3.252736555E0	-1.495514158E-2	1.638485312E0	9.661021233E0	9.798989184E0
3.254822796E0	-1.016949583E-2	1.639083505E0	9.704092026E0	9.841549685E0
3.256912122E0	-1.914258115E-2	1.615155339E0	9.766305923E0	9.898980988E0
3.259000389E0	-2.811566554E-2	1.596012712E0	9.814162254E0	9.943129679E0
3.261090681E0	-4.247260094E-2	1.586441398E0	9.885947227E0	1.001251980E1
3.263180239E0	-4.187439755E-2	1.591227055E0	9.937990189E0	1.006466125E1
3.265269259E0	-7.058826834E-2	1.605584025E0	9.966704369E0	1.009544842E1
3.267358808E0	-8.973085135E-2	1.639083505E0	1.004327488E1	1.017654247E1
3.269450127E0	-1.088734269E-1	1.663011789E0	1.010488987E1	1.024139936E1
3.271537387E0	-1.328016520E-1	1.715653777E0	1.014796066E1	1.029282322E1
3.273626406E0	-1.710868180E-1	1.768295884E0	1.021436119E1	1.036770541E1
3.275715467E0	-1.998006850E-1	1.820937991E0	1.027119160E1	1.043326949E1
3.277804772E0	-2.189432681E-1	1.877767563E0	1.031366348E1	1.048549482E1
3.279894300E0	-2.434697002E-1	1.954337835E0	1.035135078E1	1.053703834E1
3.281983605E0	-2.673979402E-1	2.016551256E0	1.036092186E1	1.055872542E1
3.284073977E0	-2.823530734E-1	2.088335991E0	1.038425159E1	1.059592146E1
3.286164462E0	-3.260220885E-1	2.135594130E0	1.036929703E1	1.059194852E1
3.288251672E0	-3.505485058E-1	2.193022013E0	1.034058285E1	1.057638329E1
3.290341150E0	-3.936193287E-1	2.245065928E0	1.031665516E1	1.056544513E1
3.292429071E0	-4.468596280E-1	2.268395901E0	1.029272652E1	1.054919535E1
3.294519025E0	-4.905286431E-1	2.277369022E0	1.022094154E1	1.048306606E1
3.296608167E0	-5.198407173E-1	2.305484533E0	1.014496994E1	1.041661694E1
3.298697574E0	-5.491527915E-1	2.286342144E0	1.002114105E1	1.029330837E1
3.300787499E0	-5.832505226E-1	2.271386862E0	9.906884193E0	1.018065488E1
3.302878677E0	-6.167500615E-1	2.227717876E0	9.802198410E0	1.007105760E1
3.304966098E0	-6.460621357E-1	2.179263115E0	9.692726135E0	9.955677975E0
3.307055546E0	-6.843472719E-1	2.149951220E0	9.621540070E0	9.882542929E0
3.309143874E0	-6.939185858E-1	2.111665964E0	9.574281693E0	9.828912762E0
3.311233799E0	-7.417750359E-1	2.087737799E0	9.570094109E0	9.823216406E0
3.313323276E0	-7.752745152E-1	2.072782516E0	9.541379929E0	9.794662265E0
3.315412683E0	-8.422735929E-1	2.053041935E0	9.518050194E0	9.773314969E0
3.317503504E0	-9.044869542E-1	2.029113531E0	9.566504478E0	9.821069509E0
3.319594161E0	-9.373882413E-1	2.048256159E0	9.623334885E0	9.883452044E0
3.321680037E0	-9.613165259E-1	2.048256159E0	9.714262009E0	9.974285394E0
3.323769576E0	-9.750752449E-1	2.038684845E0	9.771689415E0	1.002960227E1
3.325858168E0	-9.840483069E-1	2.043470621E0	9.853045464E0	1.011071848E1
3.327951623E0	-9.738788009E-1	2.005783558E0	9.929615974E0	1.017687973E1
3.330053908E0	-9.349954724E-1	1.991426587E0	1.001515961E1	1.025394648E1
3.332142593E0	-8.913264275E-1	1.934597135E0	1.009651470E1	1.031875661E1
3.334232497E0	-8.327022791E-1	1.883151412E0	1.021615601E1	1.042158797E1
3.336319757E0	-7.788637877E-1	1.792822361E0	1.032203865E1	1.050549012E1
3.338407078E0	-7.010970116E-1	1.722234130E0	1.045065308E1	1.061479049E1
3.340496149E0	-6.137589812E-1	1.593619823E0	1.055174923E1	1.068904748E1
3.342584996E0	-5.168496966E-1	1.479960799E0	1.061874866E1	1.073383626E1
3.344674911E0	-4.049852192E-1	1.308874011E0	1.070548820E1	1.079280510E1
3.346764215E0	-2.985046208E-1	1.176072359E0	1.075394344E1	1.082217865E1
3.348853490E0	-1.920240223E-1	9.996016622E-1	1.078385353E1	1.083178534E1
3.350943446E0	-8.554340899E-2	8.237292171E-1	1.082273674E1	1.085437599E1
3.353034347E0	2.093719877E-2	6.807580590E-1	1.084726334E1	1.086862419E1
3.355121373E0	1.369891018E-1	5.335994363E-1	1.089093208E1	1.090485653E1
3.357210708E0	2.243271172E-1	3.912265003E-1	1.092981529E1	1.093911528E1
3.359296300E0	3.074777126E-1	2.434697002E-1	1.098784161E1	1.099483893E1
3.361376653E0	3.750749528E-1	1.387837082E-1	1.102193928E1	1.102919252E1
3.363479232E0	4.474578202E-1	3.888336942E-2	1.103210926E1	1.104124835E1
3.365568018E0	4.911268353E-1	-5.623133108E-2	1.104168034E1	1.105274048E1
3.367657283E0	5.258227587E-1	-1.806581169E-1	1.104287624E1	1.105686405E1
3.369732031E0	5.736792088E-1	-2.709871531E-1	1.099561787E1	1.101390731E1
3.371821000E0	6.029912829E-1	-3.475574851E-1	1.095314598E1	1.097523583E1
3.373909968E0	6.221339107E-1	-4.289134443E-1	1.089631653E1	1.092248741E1
3.376010636E0	6.077769399E-1	-5.054838061E-1	1.083529949E1	1.086409783E1
3.378100002E0	5.940182209E-1	-5.820540786E-1	1.075454140E1	1.078664940E1
3.380189133E0	5.551348329E-1	-6.448656917E-1	1.068395329E1	1.071778355E1
3.382282050E0	5.078766346E-1	-7.268198729E-1	1.060798073E1	1.064497351E1
3.384372208E0	4.642075896E-1	-7.800601721E-1	1.056132126E1	1.060025893E1
3.386463995E0	4.115654826E-1	-8.333004713E-1	1.049491978E1	1.053599150E1
3.388549952E0	3.589234054E-1	-8.763712645E-1	1.044766140E1	1.049049481E1
3.390639319E0	2.823530734E-1	-9.008977413E-1	1.041057301E1	1.045329471E1
3.392724616E0	1.962114573E-1	-9.116654396E-1	1.039143085E1	1.043319069E1
3.394805028E0	1.387837082E-1	-9.308080077E-1	1.040159988E1	1.044408659E1
3.396907100E0	5.264209956E-2	-9.361918569E-1	1.039741230E1	1.043960770E1
3.398996374E0	-2.871387079E-2	-9.320043921E-1	1.040698433E1	1.044867358E1
3.401089413E0	-8.673982322E-2	-9.134600163E-1	1.039801121E1	1.043841799E1
3.403176835E0	-1.537388563E-1	-9.188438654E-1	1.038843918E1	1.043012839E1
3.405264206E0	-1.824527234E-1	-9.140582681E-1	1.038365364E1	1.042540428E1
3.407353481E0	-2.446661144E-1	-9.290133715E-1	1.038903809E1	1.043336186E1
3.409442246E0	-2.829512656E-1	-9.337990284E-1	1.038485050E1	1.043058781E1
3.411532132E0	-3.164508045E-1	-9.487541914E-1	1.037527943E1	1.042337272E1
3.413621466E0	-3.493520916E-1	-1.006181955E0	1.040459061E1	1.045896528E1
3.415710862E0	-4.067798555E-1	-1.045065284E0	1.034776115E1	1.040835204E1
3.417800513E0	-4.259224236E-1	-1.092921734E0	1.031486034E1	1.038134056E1
3.419891232E0	-4.642075896E-1	-1.146162033E0	1.025803089E1	1.033229761E1
3.421978482E0	-5.264210105E-1	-1.204187989E0	1.022094154E1	1.030508776E1
3.424067776E0	-5.694918036E-1	-1.247258782E0	1.017846966E1	1.027040505E1
3.426156602E0	-6.269195080E-1	-1.295713425E0	1.014556789E1	1.024716786E1
3.428246507E0	-6.604190469E-1	-1.305284739E0	1.013180923E1	1.023686866E1
3.430335639E0	-6.843472719E-1	-1.310668588E0	1.011745262E1	1.022492205E1
3.432424913E0	-7.274180651E-1	-1.315454245E0	1.010309505E1	1.021430794E1
3.434514929E0	-7.328019142E-1	-1.310668588E0	1.008873844E1	1.019987716E1
3.436605598E0	-7.519445419E-1	-1.306481123E0	1.004626560E1	1.015872857E1
3.438692959E0	-7.471588850E-1	-1.292124271E0	1.004566765E1	1.015594752E1
3.440778734E0	-7.573283911E-1	-1.263410330E0	1.002173901E1	1.012941285E1
3.442858081E0	-7.525427341E-1	-1.249053478E0	1.004088211E1	1.014621943E1
3.444960690E0	-7.477570772E-1	-1.220339537E0	1.004506969E1	1.014651637E1
3.447049903E0	-7.429714203E-1	-1.177268744E0	1.003549862E1	1.013159419E1
3.449142493E0	-7.627122402E-1	-1.153340459E0	1.000199890E1	1.009712366E1
3.451229723E0	-7.531409264E-1	-1.100698471E0	1.000139999E1	1.008993361E1
3.453320746E0	-7.537391186E-1	-1.052842021E0	9.986445427E0	1.007003929E1
3.455407132E0	-7.591229677E-1	-9.960124493E-1	9.967302322E0	1.004566693E1
3.457496264E0	-7.549355626E-1	-9.146564603E-1	9.933204651E0	1.000375323E1
3.459584938E0	-7.268198729E-1	-8.524430394E-1	9.923035622E0	9.986068406E0
3.461675036E0	-7.082754970E-1	-7.519445419E-1	9.893125534E0	9.946909450E0
3.463764524E0	-6.945167780E-1	-6.610172391E-1	9.859027863E0	9.905540255E0
3.465853635E0	-6.520441771E-1	-5.844469070E-1	9.839286804E0	9.878173141E0
3.467943214E0	-6.095715761E-1	-4.929214716E-1	9.842875481E0	9.874044096E0
3.470036618E0	-5.766702294E-1	-4.067798555E-1	9.803992271E0	9.829358212E0
3.472132322E0	-5.341976285E-1	-3.206382394E-1	9.798608780E0	9.818396509E0
3.474210741E0	-4.863412082E-1	-2.530409992E-1	9.797411919E0	9.812738549E0
3.476299406E0	-4.396811724E-1	-1.573280841E-1	9.758528709E0	9.769695708E0
3.478386340E0	-4.157529473E-1	-1.142572835E-1	9.748359680E0	9.757890228E0
3.480478351E0	-3.535395563E-1	-8.494520187E-2	9.747760773E0	9.754539763E0
3.482568032E0	-3.110669553E-1	-2.751746029E-2	9.747162819E0	9.752164010E0
3.484657682E0	-2.775674164E-1	-1.256231871E-2	9.766305923E0	9.770257564E0
3.486748441E0	-2.679961324E-1	1.615155302E-2	9.799206734E0	9.802884035E0
3.488840218E0	-2.344966233E-1	5.982056633E-2	9.851250648E0	9.854222775E0
3.490943246E0	-2.051845491E-1	8.853443712E-2	9.922437668E0	9.924953819E0
3.493013924E0	-1.812563092E-1	1.178465188E-1	9.984052658E0	9.986393199E0
3.495107603E0	-1.429711580E-1	1.519442350E-1	1.006480980E1	1.006697194E1
3.497205789E0	-1.136590764E-1	1.806581169E-1	1.014078236E1	1.014302827E1
3.499284859E0	-9.930214286E-2	2.099701911E-1	1.022632599E1	1.022896337E1
3.501371876E0	-6.520441920E-2	2.482553422E-1	1.030708313E1	1.031027861E1
3.503458473E0	-5.982056633E-2	2.440679073E-1	1.040279675E1	1.040583143E1
3.505549518E0	-3.589234129E-2	2.542374134E-1	1.046441174E1	1.046756122E1
3.507639921E0	-7.178467698E-3	2.590230405E-1	1.049312592E1	1.049632488E1
3.509728097E0	1.734796353E-2	2.638086975E-1	1.053081226E1	1.053413038E1
3.511817921E0	2.691925503E-2	2.548356056E-1	1.055474091E1	1.055785117E1
3.513907052E0	5.084748194E-2	2.548356056E-1	1.059302616E1	1.059621300E1
3.515990690E0	4.666004330E-2	2.644068897E-1	1.062173939E1	1.062513227E1
3.518057585E0	4.899304509E-1	5.066801906E-1	1.048355389E1	1.050721936E1
3.520151854E0	4.887340367E-1	6.017948985E-1	1.038305569E1	1.041195771E1
3.522248341E0	1.118644550E-1	3.505485058E-1	1.047278690E1	1.047924918E1
3.524343138E0	-1.399801224E-1	1.770688742E-1	1.064686394E1	1.064925629E1
3.526431690E0	-2.398804724E-1	1.046859920E-1	1.067198944E1	1.067519838E1
3.528519083E0	-1.537388563E-1	1.052841991E-1	1.059482002E1	1.059645845E1
3.530608367E0	-1.076770201E-2	1.250249892E-1	1.054158020E1	1.054232708E1
3.532697794E0	2.691925503E-2	1.830509305E-1	1.048833942E1	1.048997122E1
3.534787871E0	1.196411345E-2	2.255235314E-1	1.041655540E1	1.041900334E1
3.536878356E0	6.580262445E-3	2.584248483E-1	1.031127071E1	1.031451067E1
3.538965535E0	-8.973085321E-3	3.254238665E-1	1.019162941E1	1.019682751E1
3.541054738E0	-3.409772366E-2	3.774677813E-1	1.004327488E1	1.005042362E1
3.543143665E0	-3.948157281E-2	4.055834413E-1	9.928419113E0	9.936778291E0
3.545233448E0	-7.836493850E-2	4.097708762E-1	9.881160736E0	9.889964142E0
3.547322723E0	-1.076770201E-1	4.283152521E-1	9.780662537E0	9.790628578E0
3.549412119E0	-1.322034448E-1	4.426721931E-1	9.719047546E0	9.730021666E0
3.551501831E0	-1.513460279E-1	4.516452849E-1	9.666405678E0	9.678134521E0
3.553592671E0	-1.663011760E-1	4.612165689E-1	9.575477600E0	9.588021072E0
3.555679819E0	-1.764706671E-1	5.084748268E-1	9.513264656E0	9.528477998E0
3.557769103E0	-1.818545163E-1	5.515456200E-1	9.407979965E0	9.425887792E0
3.559857961E0	-1.830509305E-1	6.035895348E-1	9.345169067E0	9.366430103E0
3.561947703E0	-2.267199457E-1	6.508477330E-1	9.254839897E0	9.280466919E0
3.564037109E0	-2.321037948E-1	6.939185858E-1	9.201599121E0	9.230645782E0
3.566126362E0	-2.231307179E-1	7.369893789E-1	9.125029564E0	9.157461723E0
3.568216207E0	-2.380858511E-1	7.651050687E-1	9.038887978E0	9.074335596E0
3.570306997E0	-2.482553422E-1	8.081758618E-1	8.976674080E0	9.016399308E0
3.572394278E0	-2.386840582E-1	7.980063558E-1	8.904889107E0	8.943759513E0
3.574483378E0	-2.201396823E-1	8.171489239E-1	8.842676163E0	8.883080297E0
3.576572154E0	-2.255235314E-1	8.506484628E-1	8.761320114E0	8.805407078E0
3.578661968E0	-2.117647976E-1	8.602197170E-1	8.703892708E0	8.748861101E0
3.580751313E0	-1.980060786E-1	8.937192559E-1	8.632107735E0	8.680508306E0
3.582840556E0	-2.081755698E-1	9.218349457E-1	8.574680328E0	8.626601849E0
3.584930654E0	-2.129612118E-1	9.409775138E-1	8.550751686E0	8.605007005E0
3.587022289E0	-2.374876440E-1	9.738788009E-1	8.483752251E0	8.542768436E0
3.589108389E0	-2.620140910E-1	1.012163997E0	8.435297966E0	8.499845829E0
3.591197786E0	-2.907279432E-1	1.035493970E0	8.420941353E0	8.489347664E0
3.593286296E0	-3.200400174E-1	1.059422255E0	8.383254051E0	8.455988979E0
3.595376333E0	-3.445664644E-1	1.101894855E0	8.358727455E0	8.438081713E0
3.597465577E0	-3.684946895E-1	1.144965649E0	8.382656097E0	8.468509782E0
3.599554831E0	-3.828516304E-1	1.168893814E0	8.368298531E0	8.458209528E0
3.601644604E0	-4.121637046E-1	1.197009563E0	8.367700577E0	8.462926430E0
3.603735515E0	-4.169493318E-1	1.244866014E0	8.405985832E0	8.507886691E0
3.605822836E0	-4.504488707E-1	1.287936807E0	8.434102058E0	8.543755786E0
3.607911989E0	-4.456632137E-1	1.311864972E0	8.419744492E0	8.532977365E0
3.610000846E0	-4.558327198E-1	1.359721422E0	8.452646255E0	8.573438898E0
3.612090547E0	-4.654040039E-1	1.378864050E0	8.476573944E0	8.600591421E0
3.614179840E0	-4.743770957E-1	1.369292736E0	8.510073662E0	8.632574932E0
3.616269237E0	-4.887340367E-1	1.374078393E0	8.524430275E0	8.648286761E0
3.618362407E0	-5.078766346E-1	1.393221021E0	8.538787842E0	8.666596869E0
3.620463828E0	-5.030909777E-1	1.364507079E0	8.553144455E0	8.675901116E0
3.622545900E0	-5.126622319E-1	1.345364571E0	8.543573380E0	8.664033384E0
3.624642630E0	-5.030909777E-1	1.331007600E0	8.534600258E0	8.652403326E0
3.626728131E0	-1.549352705E-1	1.519442320E0	8.388039589E0	8.525955550E0
3.628819592E0	-6.520441920E-2	1.591825247E0	8.286943436E0	8.438696033E0
3.630906883E0	-4.031906128E-1	1.350748420E0	8.409575462E0	8.526901162E0
3.632996532E0	-5.880361795E-1	1.167697430E0	8.545368195E0	8.644803145E0
3.635086458E0	-7.734799385E-1	1.013958573E0	8.638688087E0	8.732314417E0
3.637177034E0	-7.962117195E-1	8.847461939E-1	8.672785759E0	8.754081434E0
3.639264264E0	-6.999006271E-1	7.992027402E-1	8.687741280E0	8.752453053E0
3.641358451E0	-6.370890141E-1	7.375875711E-1	8.711668968E0	8.766019282E0
3.643462424E0	-6.083751321E-1	7.040880919E-1	8.740383148E0	8.789775760E0
3.645532045E0	-5.838487148E-1	6.664010882E-1	8.764310837E0	8.808979179E0
3.647621482E0	-5.407779217E-1	6.711867452E-1	8.759525299E0	8.801830257E0
3.649705609E0	-4.929214716E-1	6.765705943E-1	8.754141808E0	8.794072898E0
3.651800662E0	-4.259224236E-1	6.580262184E-1	8.782855988E0	8.817764326E0
3.653892376E0	-3.870390654E-1	6.245267391E-1	8.840283394E0	8.870763404E0
3.655978558E0	-3.290131092E-1	5.970092416E-1	8.912068367E0	8.938100035E0
3.658067802E0	-2.943171859E-1	5.443671346E-1	8.993423462E0	9.014689332E0
3.660153181E0	-2.410768867E-1	4.875376225E-1	9.065208435E0	9.081509509E0
3.662233615E0	-1.974078715E-1	4.354937077E-1	9.141778946E0	9.154274790E0
3.664335726E0	-1.537388563E-1	3.690928817E-1	9.180064201E0	9.188767269E0
3.666424950E0	-1.052841991E-1	3.457628787E-1	9.199206352E0	9.206304049E0
3.668517876E0	-7.657032460E-2	3.361915946E-1	9.242277145E0	9.248706647E0
3.670605523E0	-4.725824669E-2	3.367897868E-1	9.275178909E0	9.281411773E0
3.672692671E0	-2.811566554E-2	3.463610709E-1	9.327820778E0	9.334291454E0
3.674782086E0	-8.973085321E-3	3.852444589E-1	9.341579437E0	9.349524062E0
3.676870852E0	-4.187439568E-3	4.187439680E-1	9.351150513E0	9.360522419E0
3.678960716E0	9.571290575E-3	4.809573591E-1	9.379266739E0	9.391594974E0
3.681049899E0	1.435693540E-2	5.192425251E-1	9.378668785E0	9.393042484E0
3.683139386E0	2.811566554E-2	5.623133183E-1	9.363713264E0	9.380624332E0
3.685229006E0	1.854437590E-2	6.053841114E-1	9.344570160E0	9.364177769E0
3.687319756E0	4.187439755E-2	6.436693072E-1	9.334401131E0	9.356661163E0
3.689403761E0	3.230310604E-2	6.957131624E-1	9.310472488E0	9.336485327E0
3.691483585E0	3.649054468E-2	7.537391186E-1	9.324232101E0	9.354718515E0
3.693585208E0	1.734796353E-2	7.962117195E-1	9.329017639E0	9.362949544E0
3.695674909E0	7.178467698E-3	8.727820516E-1	9.337990761E0	9.378692419E0
3.697767398E0	1.136590727E-2	9.206385016E-1	9.313464165E0	9.358863135E0
3.699853671E0	-7.776673418E-3	9.589236975E-1	9.318249702E0	9.367463512E0
3.701943587E0	-1.316052489E-2	1.006181955E0	9.298508644E0	9.352798422E0
3.704034091E0	-2.751746029E-2	1.039681435E0	9.303294182E0	9.361248706E0
3.706121535E0	-3.290131316E-2	1.073180914E0	9.293125153E0	9.354943873E0
3.708210595E0	-4.247260094E-2	1.101894855E0	9.273982048E0	9.339310425E0
3.710299504E0	-5.264209956E-2	1.111466169E0	9.230911255E0	9.297733640E0
3.712389367E0	-5.264209956E-2	1.116251707E0	9.230911255E0	9.298306924E0
3.714478468E0	-5.264209956E-2	1.130010486E0	9.221340179E0	9.290468750E0
3.716567722E0	-5.264209956E-2	1.134796143E0	9.211769104E0	9.281552860E0
3.718654566E0	-6.221338734E-2	1.144367456E0	9.183054924E0	9.254293334E0
3.720736495E0	-4.307080805E-2	1.134796143E0	9.163912773E0	9.234008593E0
3.722835606E0	-4.845465720E-2	1.144367456E0	9.144769669E0	9.216221407E0
3.724924960E0	-3.888336942E-2	1.144367456E0	9.130413055E0	9.201930849E0
3.727016748E0	-3.888336942E-2	1.144367456E0	9.130413055E0	9.201930849E0
3.729103468E0	-3.409772366E-2	1.144367456E0	9.125627518E0	9.197163537E0
3.731192764E0	-4.845465720E-2	1.139581800E0	9.096913338E0	9.168141949E0
3.733281874E0	-4.845465720E-2	1.130010486E0	9.106484413E0	9.176455194E0
3.735371820E0	-4.366901144E-2	1.125224829E0	9.058628082E0	9.128350378E0
3.737463485E0	-6.281159073E-2	1.091725349E0	9.040083885E0	9.105982988E0
3.739552830E0	-7.238288224E-2	1.095912814E0	9.006584167E0	9.073302736E0
3.741639399E0	-1.010967568E-1	1.062413216E0	8.997611046E0	9.060681372E0
3.743728876E0	-1.202393398E-1	1.067198873E0	8.968897820E0	9.032967344E0
3.745821761E0	-1.495514214E-1	1.071386337E0	8.935996056E0	9.001236572E0
3.747911046E0	-1.639083475E-1	1.061815023E0	8.902496338E0	8.967093071E0
3.749996444E0	-1.591227055E-1	1.085743308E0	8.878568649E0	8.946124291E0
3.752085241E0	-1.645065546E-1	1.095314622E0	8.864211082E0	8.933141365E0
3.754175897E0	-1.740778536E-1	1.109073281E0	8.825926781E0	8.897040529E0
3.756264215E0	-1.651047617E-1	1.143171072E0	8.825327873E0	8.900590528E0
3.758353652E0	-1.698904037E-1	1.176072359E0	8.834898949E0	8.914451659E0
3.760441340E0	-1.411765367E-1	1.214955688E0	8.853444099E0	8.937534367E0
3.762526881E0	-1.555334777E-1	1.210170031E0	8.877371788E0	8.960827642E0
3.764621383E0	-1.501496136E-1	1.219741344E0	8.930013657E0	9.014180926E0
3.766710586E0	-1.501496136E-1	1.234098315E0	8.962915421E0	9.048723468E0
3.768801773E0	-1.549352705E-1	1.243669510E0	9.015557289E0	9.102252030E0
3.770891322E0	-1.597209126E-1	1.258026481E0	9.063413620E0	9.151699724E0
3.772978480E0	-1.495514214E-1	1.253839016E0	9.105886459E0	9.193021599E0
3.775067744E0	-1.495514214E-1	1.239482164E0	9.158528328E0	9.243231188E0
3.777156469E0	-1.489532143E-1	1.229910851E0	9.211171150E0	9.294113283E0
3.779246373E0	-1.393819153E-1	1.230509043E0	9.259027481E0	9.341475778E0
3.781335719E0	-1.387837082E-1	1.216152072E0	9.316454887E0	9.396521614E0
3.783425044E0	-1.292124242E-1	1.201795220E0	9.345169067E0	9.423013982E0
3.785515336E0	-1.142572835E-1	1.168893814E0	9.397810936E0	9.470914310E0
3.787606857E0	-9.930214286E-2	1.125823021E0	9.450452805E0	9.517793683E0
3.789693619E0	-9.391828626E-2	1.102493048E0	9.522237778E0	9.586309189E0
3.791782019E0	-8.853443712E-2	1.064207911E0	9.551549911E0	9.611060427E0
3.793870641E0	-5.443671346E-2	1.035493970E0	9.617950439E0	9.673685015E0
3.795960403E0	-3.469592705E-2	9.882357717E-1	9.680762291E0	9.731134172E0
3.798049942E0	-5.982056609E-4	9.744769931E-1	9.751948357E0	9.800515421E0
3.800139502E0	2.333002165E-2	9.457631707E-1	9.795019150E0	9.840600206E0
3.802228909E0	3.828516230E-2	9.272187948E-1	9.838089943E0	9.881761694E0
3.804319779E0	6.221338734E-2	9.224331379E-1	9.890732765E0	9.933848601E0
3.806406958E0	8.673982322E-2	8.847461939E-1	9.943374634E0	9.983035547E0
3.808496232E0	8.733802289E-2	8.751748800E-1	9.967302322E0	1.000603191E1
3.810585222E0	1.166501045E-1	8.374879360E-1	1.003908730E1	1.007463483E1
3.812674923E0	1.262213886E-1	8.422735929E-1	1.004387283E1	1.007991757E1
3.814764156E0	1.262213886E-1	8.422735929E-1	1.008634567E1	1.012223916E1
3.816853441E0	1.262213886E-1	8.374879360E-1	1.010070229E1	1.013614841E1
3.818943478E0	1.220339537E-1	8.566305041E-1	1.015334511E1	1.019014843E1
3.821034156E0	1.172483116E-1	8.566305041E-1	1.018684387E1	1.022347060E1
3.823121445E0	1.172483116E-1	8.805587292E-1	1.021974564E1	1.025828113E1
3.825207413E0	1.411765367E-1	8.763712645E-1	1.021974564E1	1.025822393E1
3.827286964E0	1.411765367E-1	8.763712645E-1	1.023888779E1	1.027729442E1
3.829389421E0	1.459621787E-1	8.955138922E-1	1.025803089E1	1.029807981E1
3.831478431E0	1.651047617E-1	9.050851464E-1	1.025803089E1	1.029920562E1
3.833570939E0	1.842473447E-1	8.907282352E-1	1.026760197E1	1.030781228E1
3.835657477E0	1.992024779E-1	8.769695163E-1	1.029153061E1	1.033074825E1
3.837748237E0	2.039881349E-1	8.721838593E-1	1.028195858E1	1.032090055E1
3.839835741E0	2.039881349E-1	8.338986635E-1	1.028195858E1	1.031773572E1
3.841924924E0	2.183450609E-1	8.291130662E-1	1.028195858E1	1.031764388E1
3.844013801E0	2.231307179E-1	8.386843204E-1	1.030110168E1	1.033759521E1
3.846103339E0	2.183450609E-1	8.243274093E-1	1.026760197E1	1.030295299E1
3.848192950E0	2.231307179E-1	8.482556343E-1	1.027238750E1	1.030976576E1
3.850282102E0	2.039881349E-1	8.530412912E-1	1.025803089E1	1.029545960E1
3.852372189E0	2.135594189E-1	8.817551732E-1	1.028614616E1	1.032607877E1
3.854466957E0	1.842473447E-1	9.098708034E-1	1.027657509E1	1.031842079E1
3.856562700E0	1.890329868E-1	9.439685345E-1	1.028614616E1	1.033109931E1
3.858639350E0	1.651047617E-1	9.720842242E-1	1.030469036E1	1.035175593E1
3.860725837E0	1.172483116E-1	9.912267923E-1	1.034776115E1	1.039578947E1
3.862807055E0	6.939185411E-2	1.010369420E0	1.040518951E1	1.045435940E1
3.864907335E0	3.110669367E-2	1.019342422E0	1.044826031E1	1.049791265E1
3.866996274E0	-2.153540403E-2	1.071984529E0	1.050568771E1	1.056025989E1
3.869081256E0	-3.110669367E-2	1.100698471E0	1.049073315E1	1.054836417E1
